#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321ABECE0
#Date Time: 2024-11-29 08:55:14.451
#Sample rate: 5000Hz
#Samples: 20809
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 1.85 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 500 mV/div Offset: -3 V Attenuation: 1 X
#Power Supplies: OFF
#Positive Supply: Rdy
#Voltage: 5 V
#Negative Supply: Rdy
#Voltage: -1 V

Time (s),Channel 1 (V)
2.899,2.74808179830905
2.8992,2.74808179830905
2.8994,2.747741159794974
2.8996,2.747400521280899
2.8998,2.747059882766824
2.9,2.746719244252748
2.9002,2.746378605738673
2.9004,2.746037967224598
2.9006,2.746037967224598
2.9008,2.745697328710523
2.901,2.746719244252748
2.9012,2.746378605738673
2.9014,2.746378605738673
2.9016,2.746037967224598
2.9018,2.745697328710523
2.902,2.745356690196447
2.9022,2.746037967224598
2.9024,2.746037967224598
2.9026,2.746037967224598
2.9028,2.746378605738673
2.903,2.745697328710523
2.9032,2.745356690196447
2.9034,2.744334774654221
2.9036,2.743653497626071
2.9038,2.742631582083844
2.904,2.740587750999393
2.9042,2.739225196943091
2.9044,2.738543919914941
2.9046,2.738543919914941
2.9048,2.737522004372715
2.905,2.73718136585864
2.9052,2.736500088830489
2.9054,2.735137534774188
2.9056,2.734796896260113
2.9058,2.73718136585864
2.906,2.736159450316414
2.9062,2.734796896260113
2.9064,2.735818811802338
2.9066,2.73786264288679
2.9068,2.736159450316414
2.907,2.735137534774188
2.9072,2.735137534774188
2.9074,2.738884558429016
2.9076,2.738543919914941
2.9078,2.736840727344565
2.908,2.735818811802338
2.9082,2.736159450316414
2.9084,2.737522004372715
2.9086,2.73718136585864
2.9088,2.736500088830489
2.909,2.735478173288263
2.9092,2.735137534774188
2.9094,2.734115619231962
2.9096,2.734115619231962
2.9098,2.733093703689736
2.91,2.73207178814751
2.9102,2.731049872605285
2.9104,2.730027957063058
2.9106,2.729346680034908
2.9108,2.728665403006757
2.911,2.727643487464531
2.9112,2.726621571922305
2.9114,2.72628093340823
2.9116,2.725259017866004
2.9118,2.723555825295628
2.912,2.723555825295628
2.9122,2.723215186781552
2.9124,2.720830717183025
2.9126,2.718786886098573
2.9128,2.720149440154874
2.913,2.722874548267477
2.9132,2.722874548267477
2.9134,2.721511994211176
2.9136,2.724918379351929
2.9138,2.729346680034908
2.914,2.733434342203811
2.9142,2.735137534774188
2.9144,2.738203281400866
2.9146,2.736159450316414
2.9148,2.732753065175661
2.915,2.729687318548983
2.9152,2.720830717183025
2.9154,2.718786886098573
2.9156,2.717083693528197
2.9158,2.7211713556971
2.916,2.726962210436381
2.9162,2.72628093340823
2.9164,2.730027957063058
2.9166,2.73207178814751
2.9168,2.73207178814751
2.917,2.730709234091209
2.9172,2.729687318548983
2.9174,2.734115619231962
2.9176,2.736840727344565
2.9178,2.736840727344565
2.918,2.736500088830489
2.9182,2.735137534774188
2.9184,2.731731149633435
2.9186,2.726621571922305
2.9188,2.72049007866895
2.919,2.719468163126724
2.9192,2.722533909753402
2.9194,2.731731149633435
2.9196,2.73207178814751
2.9198,2.73207178814751
2.92,2.730709234091209
2.9202,2.728324764492682
2.9204,2.72628093340823
2.9206,2.729006041520832
